X,Y,Theta,Timestamp
2.0009310110719967,1.0000009362161586,0.25574774584832644,18
2.0179087628357877,1.0039923227110452,0.5148686485006374,18
2.0266165748763676,1.0120220988263282,0.7442375599110098,18
2.0306404643708453,1.0259460123709938,1.0014546090399536,18
2.03124251572939,1.0413118908811032,1.2171516376038507,18
2.042800705464802,1.0852748768184135,1.4506619423316094,19
2.023566649841748,1.1343548773157603,1.6854245690852063,19
1.9923979430093617,1.2977015447869413,1.8919120996973258,20
1.9024988415264337,1.5287794058105049,1.9081453946575162,22
1.8325795027541572,1.7695848950807676,1.8323655602020155,24
1.749332056971028,2.0254317148394416,1.9167876757572326,25
1.7187132955297204,2.1172121304771148,2.126255106989086,26
1.6748448428233753,2.2028011935014793,2.3289769607690265,27
1.6315854724634244,2.244383220464154,2.531320283094708,27
1.6013141433127476,2.281141294913074,2.30398083105507,28
1.6009647761163632,2.2799648409950466,2.0983693231784675,29
1.5884295041004621,2.2993334902446514,1.8630852981741348,31
1.5847785788945576,2.309293473324851,1.6047618176481835,51
1.5764586331247943,2.336887175648996,1.3508493941982491,52
1.5694886730742375,2.337652273062008,1.109127361867305,52
1.5829350311991606,2.3727549870283515,0.8561725318517405,52
1.6143649401569287,2.3888748952251997,0.6214025376055768,52
1.6515453341951924,2.3992629440801916,0.37899693858045397,52
1.6924559656057416,2.3983740860724176,0.11453567670712055,53
1.7768500291463925,2.4059496787536725,-0.07586820891206952,53
2.0413816136970673,2.357882961831173,-0.19605377836672452,55
2.2186485160405294,2.342840905823001,-0.3869885380861372,57
2.235498990977878,2.33973627094872,-0.6121659697667736,57
2.2526621426471762,2.328709544872255,-0.835570854640091,57
2.358895169022883,2.19540396713192,-1.0718308664142249,58
2.367306493467854,2.1654139401133796,-1.3084850460381836,58
2.3730574363481676,2.128129035219577,-1.5178586756567294,58
2.3811231208620627,2.065630737933442,-1.7445005166979628,59
2.3644344652168954,1.9823392351565925,-1.9355149953183257,59
2.2558084080171574,1.715872395333677,-1.910479839106008,61
2.2088017066169985,1.5914578446668037,-1.694911142897405,62
2.205951757920662,1.5558037831303115,-1.4726681356537596,62
2.2046276099494455,1.5263824145925529,-1.2699873064967615,62
2.218876713839007,1.4881278091962051,-1.0341943638089484,62
2.2442013071714584,1.4480878320219084,-0.8227443495609468,63
2.3045385137050407,1.398763179778033,-0.6060262608469643,63
2.385610735780594,1.3538591290843203,-0.4042635903825922,64
2.5082586957422404,1.3129432732383943,-0.21976465497187828,65
2.6130297575164416,1.306599075826436,0.010485636752108337,66
2.8077343786375337,1.2840665132023235,-0.195615837000833,67
2.924621586623343,1.2590155885863774,-0.4051491037105213,68
3.141533918769311,1.1618236558400006,-0.18988251912511403,69
3.180579640872961,1.153071672405605,0.03746061515006984,69
3.254695728823164,1.1465708014100764,0.2358594734264009,70
3.3608307996702056,1.1878057707694518,0.44259254715572555,71
3.620709582594874,1.2956016471348468,0.33325965567241056,72
3.733044158706921,1.3406567612394222,0.1275183884307714,73
4.0104741300263145,1.3411858941724168,-0.028933685127323545,75
4.1604833576671005,1.3289941463484012,0.15710605757452586,77
4.18806008863883,1.3359065665101264,0.4133766723359421,77
4.192892539465348,1.3248621878581386,0.6472209503766133,77
4.209012449166927,1.321585856627094,0.8739652636439075,77
4.212600470113135,1.324522425192234,1.074281306676615,78
4.211216354322375,1.325324072568395,1.281417474785178,79
