X,Y,Theta,Timestamp
3.462386647680739,5.297812335922594,0.9135730761182451,2617
3.6397079507892354,5.567071530920515,1.02356492433346,2632
3.7979039965141506,5.8568283217391315,1.105770927317343,2634
3.8245828490100666,5.918536295365797,0.8724156757234939,2636
3.8348052279616387,5.923826232319492,0.6681199751900071,2636
3.838696886913,5.914199535853793,0.45247949468298126,2637
3.845299823995209,5.91546637174567,0.2415181705274056,2637
3.8712073042733874,5.903553619946985,0.016770967959130155,2638
3.865742963129835,5.904229790826316,0.22122499729154002,2639
3.868079783551231,5.909397979870527,0.43852274789675355,2639
3.871939210402851,5.9089993479327045,0.6672882304885315,2639
3.877599209407781,5.911620341630537,0.4403302555479046,2640
3.885530170732542,5.8966060458140275,0.2441491122808357,2641
3.8940028374886393,5.893109078607156,0.5000990862659588,2641
3.888167529139074,5.889209239586073,0.6988690766628141,2642
3.871363225499526,5.8804179627766775,0.9112048373561082,2642
3.8758627668123578,5.886063294062207,1.1262469697292672,2642
3.8861037721957636,5.913816427635454,1.3432024422580129,2642
3.890862851780725,5.935948329158306,1.1555317131199874,2643
3.9011421948307095,5.944928787321,0.9354532514908535,2643
3.897818278209434,5.937921280847893,0.6911660356213345,2643
3.8922228511639942,5.930730883170791,0.4643964642296207,2644
3.8904937662102155,5.933023712992975,0.23814342308946854,2644
3.8890475473570127,5.936783081488219,0.035413915913737305,2645
3.8999776872648266,5.932143220495004,-0.17639377500904224,2657
3.9148929108114414,5.899071268257161,-0.3874647245797038,2657
3.9337473025625975,5.886593505727185,-0.6053699026568754,2657
3.9851802906184552,5.860372471301944,-0.8151831427810594,2658
3.9999450387061515,5.834115556879003,-1.0316523311339052,2658
4.035248104432741,5.736738053740587,-1.2412917150957798,2659
4.083927446973861,5.546722044723535,-1.0398209858979857,2663
4.093875545692606,5.529604479605077,-0.8147851045540565,2665
